,count,Title
848,1,Genetically Engineered Lymphocyte Therapy in Treating Patients With Lymphoma That is Resistant or Refractory to Chemotherapy
849,1,Randomized Clinical Trial of Intravenous Infusion Umbilical Cord Mesenchymal Stem Cells on Cardiopathy
850,1,Mesenchymal Stem Cells; Donor and Role in Management and Reconstruction of Nonunion Fracture
851,1,The Effectiveness and Safety for Mesenchymal Stem Cell for Alcoholic Liver Cirrhosis
852,1,Umbilical Cord Derived Mesenchymal Stem Cells Transplantation for Active and Refractory Systemic Lupus Erythematosus
853,1,Cranial Reconstruction Using Mesenchymal Stromal Cells and Resorbable Biomaterials
854,1,Stem Cell Therapy Combined Hormone Replacement Therapy in Patients With Premature Ovarian Failure
855,1,Application of Cell Regeneration Therapy With Mesenchymal Stem Cells From Adipose Tissue in Critical Chronic Ischemic Syndrome of Lower Limbs (CLI) in Nondiabetic Patients.
856,1,"Mesenchymal Cells From Autologous Bone Marrow, Administered Intravenously in Patients Diagnosed With Multiple Sclerosis"
857,1,Study of the Effectiveness of Autologous Bone Marrow-Derived Mesenchymal Stem Cells in Fibrin to Treat Chronic Wounds
858,1,Allogeneic Stem Cells Implantation Combined With Coronary Bypass Grafting in Patients With Ischemic Cardiomyopathy
859,1,Safety and Efficacy of UC-MSC in Patients With Acute Severe Graft-versus-host Disease
860,1,Cabozantinib for Adults With Advanced Soft Tissue Sarcoma
861,1,Safety Study of Endobronchial Transplantation of Autologous Mesenchymal Stem Cells (MSCs) in Emphysema Patients
862,1,A Molecule Basic Study of Early Warning for New Pathogenic Risk of Ankylosing Spondylitis
863,1,"PHASE II CLINICAL TRIAL Prospective, Open, Nonrandomized Treatment of Osteonecrosis of the Femoral Head by the Administration of Autologous Mesenchymal Stem Cells"
864,1,"First-Line Treatment for Locally Advanced or Metastatic Mesenchymal Epithelial Transition Factor (MET) - Positive Gastric, Lower Esophageal, or Gastroesophageal Junction (GEJ) Adenocarcinoma"
865,1,The Long-Term Safety and Efficacy Follow-Up Study of Subjects Who Completed the Phase I Clinical Trial of Neurostem®-AD
866,1,Follow-Up Study of CARTISTEM® Versus Microfracture for the Treatment of Knee Articular Cartilage Injury or Defect
867,1,"A Phase 1, First in Human Study to Investigate the Safety and Tolerability of PA401"
868,1,Follow-Up Study of Safety and Efficacy of Pneumostem® in Premature Infants With Bronchopulmonary Dysplasia
869,1,Autologous Adipose Tissue Derived Mesenchymal Stem Cells Transplantation in Patient With Avascular Necrosis of the Femoral Head
870,1,Autologous Adipose Tissue Derived Mesenchymal Stem Cells Transplantation in Patient With Lumbar Intervertebral Disc Degeneration
871,1,Multicentre Phase I Trial of Engineered T Cells for Patients With Relapsed or Refractory Primary Cutaneous CD30+ Large T Cell Lymphoma or Transformed CD30+ Mycosis Fungoides
872,1,The Value of Black Spots in Diagnosing Gastric Intestinal Metaplasia by Confocal Laser Endomicroscopy
873,1,Treatment of Cerebellar Ataxia With Mesenchymal Stem Cells
874,1,Treatment of Sequelae Caused by Severe Brain Injury With Autologous Adipose-derived Mesenchymal Stem Cells
875,1,To Evaluate the Efficacy and Safety of Hearticelgram®-AMI in Patients With Acute Myocardial Infarction.
876,1,A Phase I Study Evaluating Autologous Bone Marrow Derived Mesenchymal Stromal for Crohn's Disease.
877,1,Umbilical Cord Mesenchymal Stem Cells for Patients With Autoimmune Hepatitis
878,1,Umbilical Cord Mesenchymal Stem Cells for Patients With Primary Biliary Cirrhosis
879,1,"Cx611-0101, eASCs Intravenous Administration to Refractory Rheumatoid Arthritis Patients"
880,1,Safety and Effect of Adipose Tissue Derived Mesenchymal Stem Cells Implantation in Patients With Critical Limb Ischemia
881,1,Properties of Mesenchymal Stem Cells in Lung Transplant
882,1,Edible Plant Exosome Ability to Prevent Oral Mucositis Associated With Chemoradiation Treatment of Head and Neck Cancer
883,1,Safety and Efficacy of Autologous Mesenchymal Stem Cells in Chronic Spinal Cord Injury
884,1,"Reparative Therapy in Acute Ischemic Stroke With Allogenic Mesenchymal Stem Cells From Adipose Tissue, Safety Assessment, a Randomised, Double Blind Placebo Controlled Single Center Pilot Clinical Trial"
885,1,Safety Study of Stem Cells Treatment in Diabetic Foot Ulcers
886,1,Mensenchymal Stem Cell (MSC) Included in OrthADAPT Membrane for Rotator Cuff Tears Repair
887,1,Human Mesenchymal Stem Cells Induce Liver Transplant Tolerance
888,1,Autologous Mesenchymal Stem Cells in Spinal Cord Injury (SCI) Patients
889,1,Pilot Trial of Mesenchymal Stem Cells for Systemic Lupus Erythematosus
890,1,Safety Assessment of Intravitreal Mesenchymal Stem Cells for Acute Non Arteritic Anterior Ischemic Optic Neuropathy
891,1,Evaluation of Fapi-pet in Prostate Cancer.
892,1,Umbilical Cord Derived Mesenchymal Stem Cell (UC -MSC) Transplantation for Children Suffering From Biliary Atresia
893,1,Evaluation of Clinical and Bone Density Improvement After Implantation of Allogenic Mesenchymal Stem Cell From Umbilical Cord on Osteoporosis Patients
894,1,Phase IIa Randomized Placebo Controlled Trial: Mesenchymal Stem Cells as a Disease-modifying Therapy for iPD
895,1,Individual Patient Expanded Access IND of Autologous HBadMSCs for the Treatment of Amyotrophic Lateral Sclerosis
896,1,Study of Tepotinib Combined With Cetuximab in Participants With Left-Sided RAS/BRAF Wild Type Metastatic Colorectal Cancer (PERSPECTIVE)
897,1,Mesenchymal Stem Cells for the Treatment of Perianal Fistulizing Crohn's Disease
898,1,Study of Mesenchymal Stem Cells for the Treatment of Ileal Pouch Fistula's in Participants With Crohn's Disease
899,1,Mesenchymal Stem Cells for the Treatment of Rectovaginal Fistulas in Participants With Crohn's Disease
900,1,Safety and Effectiveness Study of Allogeneic Umbilical Cord Blood-derived Mesenchymal Stem Cell in Patients With RDEB
901,1,Autologous Adipose Derived Mesenchymal Stem Cells for Spinal Cord Injury Patients
902,1,Phase 2B Clinical Study of Chondrogen for Treatment of Knee Osteoarthritis
903,1,Long-term Follow-up for Evaluating the Safety of CS20AT04 in Subject With Lupus Nephritis
904,1,An Exploratory Study of ADR-001 in Patients With Severe Pneumonia Caused by SARS-CoV-2 Infection
905,1,Training Induced Muscle Exosome Release
906,1,Contents of Circulating Extracellular Vesicles: Biomarkers in Colorectal Cancer Patients
907,1,Study of Descartes-30 in Acute Respiratory Distress Syndrome
908,1,MSC-based Therapy in COVID-19-associated Acute Respiratory Distress Syndrome
909,1,Study to Evaluate the Efficacy and Safety of AstroStem-V in Treatment of COVID-19 Pneumonia
910,1,Multicenter Clinical Research for Early Diagnosis of Lung Cancer Using Blood Plasma Derived Exosome
911,1,Serological and Urinary Biomarkers in Latin American Patients With Systemic Lupus Erythematosus: GLADEL 2.0 Cohort
912,1,Therapeutic Study to Evaluate the Safety and Efficacy of DW-MSC in COVID-19 Patients
913,1,Effects of MSCs Derived Pleiotropic Factors on Wound Healing in Endonasal Surgeries
914,1,Administration of Autologous T-Cells Genetically Engineered to Express T-Cell Receptors Reactive Against Mutated or Viral Neoantigens in a Patient With Metastatic Cancer Plus the Administration of Pembrolizumab
915,1,The MEseNchymal coviD-19 Trial: MSCs in Adults With Respiratory Failure Due to COVID-19 or Another Underlying Cause
916,1,Mesenchymal Stem Cell-derived Pleiotropic Factor in Treating Poorly Healed Wounds of Postoperative Incision
917,1,BM-MNC and UCMSC for Type 2 Diabetes Mellitus Patients
918,1,The Study of Exosome EML4-ALK Fusion in NSCLC Clinical Diagnosis and Dynamic Monitoring
919,1,Study of Mesenchymal Stem Cells for the Treatment of Medically Refractory Ulcerative Colitis (UC)
920,1,Transendocardial Injection of Allogeneic-MSC in Patients With Non-Ischemic Dilated Cardiomyopathy
921,1,"Intermediate-size Expanded Access Program (EAP), Mesenchymal Stromal Cells (MSC) for Multisystem Inflammatory Syndrome in Children (MIS-C) Associated With Coronavirus Disease (COVID-19)"
922,1,InO - A Retrospective Study of UK Patients With Leukaemia
923,1,Treatment of Patients With Trophic Ulcers Using Mesenchymal Stem Cells
924,1,Administration of Allogenic UC-MSCs as Adjuvant Therapy for Critically-Ill COVID-19 Patients
925,1,Circulating Exosomes and Endothelial Dysfunction in Patients With Obstructive Sleep Apneas Hypopneas Syndrome
926,1,Treatment of Coronavirus COVID-19 Pneumonia (Pathogen SARS-CoV-2) With Cryopreserved Allogeneic P_MMSCs and UC-MMSCs
927,1,Human Placental Mesenchymal Stem Cells Treatment on Diabetic Foot Ulcer
928,1,Safety and Efficacy of Allogeneic Adipose Tissue Mesenchymal Stem Cells in Diabetic Patients With Critical Limb Ischemia
929,1,Multiple Dosing of Mesenchymal Stromal Cells in Patients With ARDS (COVID-19)
930,1,Safety and Feasibility of Allogenic MSC in the Treatment of COVID-19
931,1,Induced Pluripotent Stem Cells for Disease Research
932,1,Study to Evaluate the Safety and Efficacy of AstroStem in Treatment of Alzheimer's Disease
933,1,Effectiveness and Safety of Mesenchymal Stem Cell (MSC) Implantation on Degenerative Discus Disease Patients
934,1,hCT-MSC Infusion in Adults With Autism Spectrum Disorder
935,1,Treatment of Patients With Inflammatory-dystrophic Diseases of the Cornea Using Autologous Stem Cells
936,1,MSC in Patients With Xerostomia Post XRT in Head and Neck Cancer
937,1,Umbilical Cord Tissue (UC) Derived Mesenchymal Stem Cells (MSCs) Versus Placebo to Treat Acute Pulmonary Inflammation Due to COVID-19
938,1,Evaluation of Safety and Efficiency of Method of Exosome Inhalation in SARS-CoV-2 Associated Pneumonia.
939,1,Investigational Treatments for COVID-19 in Tertiary Care Hospital of Pakistan
940,1,Extracellular Vesicle Infusion Treatment for COVID-19 Associated ARDS
941,1,Effectivity of Mesenchymal Stem Cell on Vertebral Bone Defect Due to Mycobaterium Tuberculosis Infection
942,1,Umbilical Cord Lining Stem Cells (ULSC) in Patients With COVID-19 ARDS
943,1,Long-term Follow-up of Phase 1 Clinical Trial of CS10BR05(CS10BR05-MSA101)
944,1,Clinical Study of ALLO-ASC-SHEET in Subjects With Diabetic Wagner Grade II Foot Ulcers
945,1,Non-coding RNAs Analysis of Eosinophil Subtypes in Asthma
946,1,A Clinical Study of Mesenchymal Progenitor Cell Exosomes Nebulizer for the Treatment of Pulmonary Infection
947,1,Treatment of Spinal Cord Injuries With (AutoBM-MSCs)vs (WJ-MSCs).
948,1,Autologous Serum-derived EV for Venous Trophic Lesions Not Responsive to Conventional Treatments
949,1,Safety of Locally Delivered Allogeneic Mesenchymal Stromal Cells
950,1,Improving the Early Detection of Lung Cancer by Combining Exosomal Analysis of Hypoxia With Standard of Care Imaging
951,1,Regenerative Medicine for COVID-19 and Flu-Elicited ARDS Using Lomecel-B (RECOVER)
952,1,Treatment Of Steroid-Refractory Acute Graft-versus-host Disease With Mesenchymal Stromal Cells Versus Best Available Therapy
953,1,FT516 and IL2 With Enoblituzumab for Ovarian Cancer
954,1,Circulating Extracellular Exosomal Small RNA as Potential Biomarker for Human Pancreatic Cancer
955,1,Silicon Microsieve Device vs Cell Surface Marker-based Platform for the Isolation of Pancreatic Cancer CTCs
956,1,"Genetically Engineered Cells (MAGE-A1-specific T Cell Receptor-transduced Autologous T-cells) and Atezolizumab for the Treatment of Metastatic Triple Negative Breast Cancer, Urothelial Cancer, or Non-small Cell Lung Cancer"
957,1,Longterm Follow-up of Subjects With Diabetes 2 Type Treatment With ex Vivo Gene Therapy
958,1,Biologic Augmentation With Mesenchymal Stem Cells in Patients Undergoing Anterior Cruciate Ligament Reconstruction
959,1,The Evaluation of the Effect of Mesenchymal Stem Cells on the Immune System of Patients With ALS
960,1,Cellular Therapy for In Utero Repair of Myelomeningocele - The CuRe Trial
961,1,Intravenous Infusion of CAP-1002 in Patients With COVID-19
962,1,MSCs Therapy for Cerebral Palsy
963,1,Sequential Analysis Before and After Treatment Initiation to Unravel the Role of Naturally Occurring Extracellular Vesicles in HIV Infection
964,1,Omic Technologies to Track Resistance to Palbociclib in Metastatic Breast Cancer
965,1,Human Amniotic Membrane and Mesenchymal Stem Cells Composite
966,1,"Evaluation of Maximum Tolerated Dose, Safety and Efficiency of MSC11FCD Therapy to Recurrent Glioblastoma Patients"
967,1,Expanded Access to ZofinTM (OrganicellTM Flow) for Patients With COVID-19
968,1,Expanded Access Protocol on Bone Marrow Mesenchymal Stem Cell Derived Extracellular Vesicle Infusion Treatment for Patients With COVID-19 Associated ARDS
969,1,Efficacy and Safety of Mesenchymal Stem Cell Clusters in Patients With Critical Limb Ischemia
970,1,PEP on a Skin Graft Donor Site Wound
971,1,The Role of Bexarotene in Inducing Susceptibility to Chemotherapy in Metastatic TNBC
972,1,Mesenchymal Stem Cells and Amniotic Membrane Composite for Supraspinatus Tendon Repair Augmentation
973,1,Efficacy of Infusions of MSC From Wharton Jelly in the SARS-Cov-2 (COVID-19) Related Acute Respiratory Distress Syndrome
974,1,Boost to Brittle Bones - Stem Cell Transplantation for Treatment of Brittle Bones
975,1,Transplantation of Allogeneic MSC in Patients With Pulp Necrosis and Chronic Apical Periodontitis
976,1,Platelet Reactivity and Treatment With Prostacyclin Analogues in Pulmonary Arterial Hypertension
977,1,Study of Mesenchymal Stem Cells for the Treatment of Medically Refractory Crohn's Colitis
978,1,Infusions of Mesenchymal Stromal Cells in Children With Multisystem Inflammatory Syndrome
979,1,WJMSCs Anti-inflammatory Therapy in Acute Myocardial Infarction
980,1,WJMSCs Anti-inflammatory Therapy in Coronary Artery Disease
981,1,Comparative Study Between Fat Injection And Platelet Rich Plasma In Post Burn Facial Scar
982,1,Haploidentical HCT for Severe Aplastic Anemia
983,1,Clinical Research of UC-MSCs in the Treatment of Diabetic Nephropathy
984,1,Cord Blood-Derived Mesenchymal Stem Cells for the Treatment of COVID-19 Related Acute Respiratory Distress Syndrome
985,1,Clinical Study to Evaluate Efficacy and Safety of ALLO-ASC-DFU in Patients With Diabetic Wagner Grade 2 Foot Ulcers.
986,1,Mesenchymal Stem Cells for the Treatment of COVID-19
987,1,Mesothelin-targeted CAR T-cell Therapy in Patients With Mesothelioma
988,1,Allogeneic Mesenchymal Stem Cells for the Survivors of Ischemic Stroke Trial (ASSIST)
989,1,Mesenchymal Stem Cell Therapy of Dry Eye Disease in Patients With Sjögren's Syndrome
990,1,Stem Cells for Uremic Calciphylaxis Patients
991,1,Clinical Trial to Evaluate Efficacy and Safety of of Autologous Mesenchymal Stem Cells (MSC) Injected Intracavernously
992,1,A Clinical Study of Mesenchymal Stem Cell Exosomes Nebulizer for the Treatment of ARDS
993,1,Safety and Efficiency of Method of Exosome Inhalation in COVID-19 Associated Pneumonia
994,1,FoxBioNet: ECV (Extracellular Vesicle) 004
995,1,Individual Patient Expanded Access IND of Autologous HB-adMSCS for the Treatment of Hip Osteoarthritis
996,1,Safety of Human Embryonic Stem Cell (hESC)-Derived Mesenchymal Stem Cells in Interstitial Cystitis
997,1,Mesenchymal Stem Cells in Patients Diagnosed With COVID-19
998,1,Clinical Study to Evaluate Efficacy and Safety of ASC and Fibringlue or Fibringlue in Patients With Crohn's Fistula
999,1,Open-label Multicenter Study to Evaluate the Efficacy of PLX-PAD for the Treatment of COVID-19
1000,1,Clinical Trial to Assess the Efficacy of MSC in Patients With ARDS Due to COVID-19
1001,1,Use of Mesenchymal Stem Cells in Acute Respiratory Distress Syndrome Caused by COVID-19
1002,1,Efficacy of Bone-marrow-derived and Placenta-derived Multipotent Mesenchymal Stem / Stromal Cells for Osteoarthritis
1003,1,Hemopurifier Plus Pembrolizumab in Head and Neck Cancer
1004,1,"A Randomized, Double-Blind, Placebo-Controlled Clinical Trial to Determine the Safety and Efficacy of Hope Biosciences Allogeneic Mesenchymal Stem Cell Therapy (HB-adMSCs) to Provide Protection Against COVID-19"
1005,1,CAP-1002 in Severe COVID-19 Disease
1006,1,Follow-up Safety and Efficacy Evaluation on Subjects Who Completed Phase I Clinical Trial
1007,1,Clinical Research of Human Mesenchymal Stem Cells in the Treatment of COVID-19 Pneumonia
1008,1,Autologous Transplantation of Induced Pluripotent Stem Cell-Derived Retinal Pigment Epithelium for Geographic Atrophy Associated With Age-Related Macular Degeneration
1009,1,Adipose Tissue Derived Stromal Vascular Fraction (SVF) Application in Treatment of Long Bones Nonunion
1010,1,Stem Cell in Acute Myocardial Infarction
1011,1,ASC Therapy for Patients With Severe Respiratory COVID-19
1012,1,The Clinical Trial of ADR-001 for IgA Nephropathy
1013,1,Mesenchymal Stromal Cells for the Treatment of SARS-CoV-2 Induced Acute Respiratory Failure (COVID-19 Disease)
1014,1,Bone Marrow-Derived Mesenchymal Stem Cell Treatment for Severe Patients With Coronavirus Disease 2019 (COVID-19)
1015,1,Mesenchymal Stem Cells for The Treatment of Acute Respiratory Distress Syndrome (ARDS)
1016,1,BAttLe Against COVID-19 Using MesenchYmal Stromal Cells
1017,1,Cell Therapy Using Umbilical Cord-derived Mesenchymal Stromal Cells in SARS-CoV-2-related ARDS
1018,1,"Study of ONCR-177 Alone and in Combination With PD-1 Blockade in Adult Subjects With Advanced and/or Refractory Cutaneous, Subcutaneous or Metastatic Nodal Solid Tumors or With Liver Metastases of Solid Tumors"
1019,1,A Clinical Trial to Determine the Safety and Efficacy of Hope Biosciences Autologous Mesenchymal Stem Cell Therapy (HB-adMSCs) to Provide Protection Against COVID-19
1020,1,Bone Marrow Versus Adipose Autologous Mesenchymal Stem Cells for the Treatment of Knee Osteoarthritis
1021,1,Adipose Mesenchymal Cells for Abatement of SARS-CoV-2 Respiratory Compromise in COVID-19 Disease
1022,1,Use of UC-MSCs for COVID-19 Patients
1023,1,Treatment With Human Umbilical Cord-derived Mesenchymal Stromal Cells in Systemic Sclerosis
1024,1,Exosome of Mesenchymal Stem Cells for Multiple Organ Dysfuntion Syndrome After Surgical Repaire of Acute Type A Aortic Dissection
1025,1,Umbilical Cord Mesenchymal Stem Cell for Liver Cirrhosis Patient Caused by Hepatitis B
1026,1,ExoDx Prostate Evaluation in Prior Negative Prostate Biopsy Setting
1027,1,Treatment of Severe COVID-19 Pneumonia With Allogeneic Mesenchymal Stromal Cells (COVID_MSV)
1028,1,Efficacy and Safety Study of Allogeneic HB-adMSCs for the Treatment of COVID-19
1029,1,Safety and Efficacy Study of Allogeneic Human Dental Pulp Mesenchymal Stem Cells to Treat Severe COVID-19 Patients
1030,1,Interferon γ-Primed Mesenchymal Stromal Cells as Prophylaxis for Acute Graft v Host Disease
1031,1,Use of hUC-MSC Product (BX-U001) for the Treatment of COVID-19 With ARDS
1032,1,A Tolerance Clinical Study on Aerosol Inhalation of Mesenchymal Stem Cells Exosomes In Healthy Volunteers
1033,1,A Study of Local Administration of Autologous Mesenchymal Stromal Cells in Dysphonic Patients With Vocal Fold Scarring
1034,1,Therapy for Pneumonia Patients iInfected by 2019 Novel Coronavirus
1035,1,Open Label Phase I hCT-MSC in Toddlers With Autism Spectrum Disorder
1036,1,Efficacy in Alveolar Bone Regeneration With Autologous MSCs and Biomaterial in Comparison to Autologous Bone Grafting
1037,1,Impact of Group Psychological Interventions on Extracellular Vesicles in People Who Had Cancer
1038,1,Novel Coronavirus Induced Severe Pneumonia Treated by Dental Pulp Mesenchymal Stem Cells
1039,1,Study on Trabectedin in Advanced Rearranged Mesenchymal Chondrosarcoma
1040,1,Study on Shoulder Arthritis Treatment With Intra-articular Injections of Autologous Bone Marrow Aspirate.
1041,1,Efficacy and Safety of Allogenic Stem Cell Product(CARTISTEM®) for Osteochondral Lesion of Talus
1042,1,Angiographic Delivery of AD-MSC for Ulcerative Colitis
1043,1,Treatment of COVID-19 Patients Using Wharton's Jelly-Mesenchymal Stem Cells
1044,1,Clinical Study of Umbilical Cord Mesenchymal Stem Cells Infusion for Aging Frailty
1045,1,Safety Evaluation of Intracoronary Infusion of Extracellular Vesicles in Patients With AMI
1046,1,Comparative Effectiveness of Arthroscopy and Non-Arthroscopy Using Mesenchymal Stem Cell Therapy (MSCs) and Conditioned Medium for Osteoartrithis
1047,1,Stem Cell and Conditioned Medium for Cerebral Palsy
1048,1,Safety Issues of Peribulbar Injection of UC-MSC in Patients With Retinitis Pigmentosa
1049,1,Circulating and Imaging Biomarkers to Improve Lung Cancer Management and Early Detection
1050,1,NestaCell® Mesenchymal Stem Cell to Treat Patients With Severe COVID-19 Pneumonia
1051,1,Allogeneic Amniotic Mesenchymal Stem Cell Therapy for Lupus Nephritis
1052,1,"""High Levels of EMT-TFs for the Diagnosis of Colorectal Cancer (CRC)"""
1053,1,Detection of High Expression Levels of EMT-Transcription Factor mRNAs in Patients With Pancreatic Cancer and Their Diagnostic Potential
1054,1,The Application of the Umbilical Cord Mesenchymal Stem Cells in the Complex Treatment of Chronic Heart Failure of Non-ischemic Etiology
1055,1,"Implantation of Mesenchymal Stem Cell, Conditioned Medium, or Triamcinolone Acetonide for Keloid"
1056,1,RCT Mesenchymal Stem Cells Versus Hyaluronic Acid in OA Knee):
1057,1,Study of FT516 for the Treatment of COVID-19 in Hospitalized Patients With Hypoxia
1058,1,AB-16B5 Combined With Docetaxel in Subjects With Metastatic Non-Small Cell Lung Cancer (EGIA-002)
1059,1,Mesenchymal Stem Cell Therapy for SARS-CoV-2-related Acute Respiratory Distress Syndrome
1060,1,Infusion of Allogeneic Mesenchymal Stem Cells in Patients With Diffuse Cutaneous Systemic Sclerosis With Refractory Pulmonary Involvement
1061,1,Human Umbilical Cord Mesenchymal Stem Cells For the Treatment of Lumbar Disc Degeneration Disease
1062,1,Mesenchymal Stem Cell for Acute Respiratory Distress Syndrome Due for COVID-19
1063,1,Bone Marrow Mesenchymal Stem Cells Transfer in Patients With ST-segment Elevation Myocardial Infarction
1064,1,The Disorder of Circadian Clock Gene and Early Cognitive Dysfunction After General Anesthesia
1065,1,Treatment of Urinary Incontinence in Men After Prostatectomy With Autologous Adipose-derived Mesenchymal Stem Cells
1066,1,A Study of Metastatic Gastrointestinal Cancers Treated With Tumor Infiltrating Lymphocytes in Which the Gene Encoding the Intracellular Immune Checkpoint CISH Is Inhibited Using CRISPR Genetic Engineering
1067,1,Prediction of Immunotherapeutic Effect of Advanced Non-small Cell Lung Cancer
1068,1,Follow-up Study for Participants of Jointstem Phase 3 Clinical Trial
1069,1,Autologous Adipose-derived Stem Cells (AdMSCs) for COVID-19
1070,1,Safety and Efficacy of Mesenchymal Stem Cells in the Management of Severe COVID-19 Pneumonia
1071,1,Fertility Restoration Using Autologous Mesenchymal Stem Cells
1072,1,Umbilical Cord Mesenchymal Stem Cells Transplantation in the Treatment of Chronic Obstructive Pulmonary Disease
1073,1,Clinical Trial of Allogeneic Mesenchymal Cells From Umbilical Cord Tissue in Patients With COVID-19
1074,1,Evaluate the Safety and Explore Efficacy of Umbilical Cord Mesenchymal Stem Cells in Acute Ischemic Stroke
1075,1,Treatment of Gingival Recession Using Mesenchymal Stem Cells
1076,1,ENgineered Tissue Repair of BronchopleUral fiSTula
1077,1,Efficacy and Safety of Umbilical Cord Mesenchymal Stem Cells Transplantation in Patients With Type 2 Diabetes Mellitus
1078,1,Mesenchymal Stem Cell Infusion for COVID-19 Infection
1079,1,A Study of Cell Therapy in COVID-19 Subjects With Acute Kidney Injury Who Are Receiving Renal Replacement Therapy
1080,1,Mesenchymal Stromal Cell Therapy for Severe Covid-19 Infection
1081,1,Treatment of Stress Urinary Incontinence in Women With Autologous Adipose-derived Mesenchymal Stem Cells
1082,1,Treatment of Chronic Medium-severe Periodontitis With Mesenchymal Stem Cells Predifferentiated in Osteogenic Direction
1083,1,Mesenchymal Stromal Cell Therapy For The Treatment Of Acute Respiratory Distress Syndrome
1084,1,Autologous Adipose Tissue-Derived Mesenchymal Stem Cells (AdMSCs) for Osteoarthritis
1085,1,Allogeneic BM-MSCs in Patients With Lumbar Facet Arthropathy
1086,1,Establishment and Evaluation of Multimodal Image Recognition System of Glioma Based on Deep Learning
1087,1,Cellular Immuno-Therapy for COVID-19 Acute Respiratory Distress Syndrome
1088,1,hCT-MSCs for COVID19 ARDS
1089,1,Clinical Trial to Assess the Safety and Efficacy of Intravenous Administration of Allogeneic Adult Mesenchymal Stem Cells of Expanded Adipose Tissue in Patients With Severe Pneumonia Due to COVID-19
1090,1,"Intermediate-size Expanded Access Program (EAP), Mesenchymal Stromal Cells (MSC) for Acute Respiratory Distress Syndrome (ARDS) Due to COVID-19 Infection"
1091,1,A Phase 2b/3a Study to Evaluate the Efficacy and Safety of JointStem in Patients Diagnosed as Knee Osteoarthritis
1092,1,MSCs in COVID-19 ARDS
1093,1,Safety and Effectiveness of Mesenchymal Stem Cells in the Treatment of Pneumonia of Coronavirus Disease 2019
1094,1,Part II: Granulocyte-Colony Stimulating Factor Adjunct Therapy for Biliary Atresia
1095,1,Mesenchymal Stem Cells (MSCs) in Inflammation-Resolution Programs of Coronavirus Disease 2019 (COVID-19) Induced Acute Respiratory Distress Syndrome (ARDS)
1096,1,Treatment of Covid-19 Associated Pneumonia With Allogenic Pooled Olfactory Mucosa-derived Mesenchymal Stem Cells
1097,1,Follicular Fluid Exosome miRNA During Oocyte Maturation
1098,1,Zofin (Organicell Flow) for Patients With COVID-19
1099,1,Evaluate Umbilical Cord-derived Allogeneic Mesenchymal Stem Cells for the Treatment of Bradykinesia
1100,1,Feasibility and Safety of Allogeneic Adipose Mesenchymal Stem Cells (aMSCs) Delivery Into Kidney Allografts Procured From Deceased Donors With High Kidney Donor Profile Index (KDPI)
1101,1,the Safety and the Efficacy Evaluation of Allogenic Adipose MSC-Exos in Patients With Alzheimer's Disease
1102,1,COVID-19 Specific T Cell Derived Exosomes (CSTC-Exo)
1103,1,"Double-Blind, Multicenter, Study to Evaluate the Efficacy of PLX PAD for the Treatment of COVID-19"
1104,1,Efficacy and Safety Evaluation of Mesenchymal Stem Cells for the Treatment of Patients With Respiratory Distress Due to COVID-19
1105,1,Safety and Efficacy of Intravenous Wharton's Jelly Derived Mesenchymal Stem Cells in Acute Respiratory Distress Syndrome Due to COVID 19
1106,1,AMSC for Reducing Anastomotic Stenosis in Primary Arteriovenous Anastomoses
1107,1,Clinical Use of Stem Cells for the Treatment of Covid-19
1108,1,Identification of New Diagnostic Protein Markers for Colorectal Cancer
1109,1,Safety and Efficacy of Induced Pluripotent Stem Cell-derived Engineered Human Myocardium as Biological Ventricular Assist Tissue in Terminal Heart Failure
1110,1,A Study to Collect Bone Marrow for Process Development and Production of BM-MSC to Treat Severe COVID19 Pneumonitis
1111,1,Study of the Safety of Therapeutic Tx With Immunomodulatory MSC in Adults With COVID-19 Infection Requiring Mechanical Ventilation
1112,1,Radiotherapy for Thoracic and Breast Cancer and the Related Cardiotoxicity Following Treatment (RACCOON)
1113,1,Adipose-derived MSCs After Enzymatic Digestion vs. Mechanically Fragmented Fat Transfer in Knee Osteoarthritis Treatment
1114,1,Long Term Follow up Patients With Premature Ovarian Failure ex Vivo Gene Therapy
1115,1,Intra-articular Injection of MSC-derived Exosomes in Knee Osteoarthritis (ExoOA-1)
1116,1,Application of Circulating Exosomes in Early Diagnosis and Prognosis Evaluation After Intracerebral Hemorrhage
1117,1,Mechanisms of Interferon Gamma-primed Mesenchymal Stromal Cells (MSCs) for Moderate-to-severe Persistent Asthma
1118,1,Safety of Allogeneic Human Umbilical Cord Mesenchymal Stem Cells (UC-MSCs) to Treat Perianal Fistulas Patients With Crohn's Disease
1119,1,A Clinical Trial of AAV2-BDNF Gene Therapy in Early Alzheimer's Disease and Mild Cognitive Impairment
1120,1,Clinical Trial to Evaluate Safety of Allogeneic Bone Marrow Derived Mesenchymal Stem Cell in Chronic Kidney Disease
1121,1,Exosome-based Nanoplatform for Ldlr mRNA Delivery in FH
1122,1,MSCs for Prevention of MI-induced HF
1123,1,Phase I/II Study of AloCelyvir in Patients With Metastatic Uveal Melanoma
1124,1,hSTAR GBM (Hematopoetic Stem Cell (HPC) Rescue for GBM)
1125,1,Cell Therapy for Chronic Traumatic Cervical Incomplete Spinal Cord Injury
1126,1,Omics Sequencing of Exosomes in Body Fluids of Patients With Acute Lung Injury
