"Rank","NCT Number","Title","Acronym","Status","Study Results","Conditions","Interventions","Outcome Measures","Sponsor/Collaborators","Gender","Age","Phases","Enrollment","Funded Bys","Study Type","Study Designs","Other IDs","Start Date","Primary Completion Date","Completion Date","First Posted","Results First Posted","Last Update Posted","Locations","Study Documents","URL"
97,"NCT03419000","Circulating microRNAs as Biomarkers of RESPIratory Dysfunction in Patients With Refractory epilePSY","MIRESPILEPSY","Recruiting","No Results Available","Drug Resistant Epilepsy","Genetic: blood sample","Relation between the expression level of circulating microRNAs and the occurrence of SpO2 <90% during at least 5 seconds within the course of the seizure and/or within the five minutes following the end of the seizure|Relation between the expression level of circulating microRNAs and the desaturation nadir|Relation between the expression level of circulating microRNAs and the patient's age|Relation between the expression level of circulating microRNAs and the epilepsy duration|Relation between the expression level of circulating microRNAs and the total number of seizures (ie focal seizures and GTCS) over the past three months|Relation between the expression level of circulating microRNAs and the Number of GTCS over the past three months","Hospices Civils de Lyon","All","18 Years and older   (Adult, Older Adult)","Not Applicable","75","Other","Interventional","Allocation: Non-Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Diagnostic","69HCL17_0666|2017-A03307-46","March 16, 2018","March 17, 2022","March 17, 2022","February 1, 2018",,"March 16, 2020","Hospices Civils de Lyon, Bron, France|Service de Neurophysiologie Clinique Hôpital La Timone, Marseille, France",,"https://ClinicalTrials.gov/show/NCT03419000"
98,"NCT03984006","Early Detection of Autoimmune Thyroid Heart Disease Via Urinary Exosomal Proteins",,"Completed","No Results Available","Thyroid Diseases|Heart Failure",,"Change of serum thyroglobulin level|Change of serum free T4 level|Change of serum TSH level|Change of anti-thyroglobulin level|Urinary exosomal NT-proBNP detection|2-D Cardiac Doppler ultrasonography evaluation","National Taiwan University Hospital","All","20 Years to 80 Years   (Adult, Older Adult)",,"5","Other","Observational","Observational Model: Cohort|Time Perspective: Prospective","201904095RIND","June 28, 2019","August 31, 2020","May 14, 2021","June 12, 2019",,"September 2, 2021","National Taiwan University Hospital, Taipei, Taiwan",,"https://ClinicalTrials.gov/show/NCT03984006"
99,"NCT04657406","Expanded Access to ZofinTM (OrganicellTM Flow) for Patients With COVID-19",,"Available","No Results Available","Covid19|Corona Virus Infection|SARS (Severe Acute Respiratory Syndrome)|Acute Respiratory Distress Syndrome","Drug: ZofinTM",,"Organicell Regenerative Medicine|bioRASI, LLC","All","18 Years and older   (Adult, Older Adult)",,,"Industry","Expanded Access:Treatment IND/Protocol",,"19881-EA",,,,"December 8, 2020",,"January 5, 2021",,,"https://ClinicalTrials.gov/show/NCT04657406"
100,"NCT04384445","Zofin (Organicell Flow) for Patients With COVID-19",,"Recruiting","No Results Available","Corona Virus Infection|COVID-19|SARS|Acute Respiratory Distress Syndrome","Biological: Zofin|Other: Placebo","Incidence of any infusion associated adverse events|Incidence of Severe Adverse Events|All Cause Mortality|Survival Rate|Cytokine Levels|D-dimer Levels|C-reactive protein Levels|Quantification of the COVID-19|Improved Organ Failure|Chest Imaging Changes","Organicell Regenerative Medicine","All","18 Years and older   (Adult, Older Adult)","Phase 1|Phase 2","20","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Treatment","19881","September 8, 2020","June 30, 2021","July 31, 2021","May 12, 2020",,"February 23, 2021","Larkin Community Hospital, Miami, Florida, United States|Larkin Community Hospital, South Miami, Florida, United States",,"https://ClinicalTrials.gov/show/NCT04384445"
101,"NCT04542902","Non-coding RNAs Analysis of Eosinophil Subtypes in Asthma",,"Recruiting","No Results Available","Allergic Asthma|Severe Eosinophilic Asthma","Biological: Dermatophagoides pteronyssinus allergen|Procedure: Blood sampling|Procedure: Bronchial challenge with allergen","Fold changes of ncRNA expression between eosinophils subtypes|ncRNA levels in rEOS- and iEOS-derived exosomes|Fold changes of ncRNA profiles of distinct eosinophil subtypes|The fold changes of rEOS and iEOS surface integrins expression|The fold changes of rEOS and iEOS eosinophilopoietins receptors expression|The efficiency of iEOS and rEOS adhesion|iEOS and rEOS survival differences|Quantity of iEOS and rEOS synthesized reactive oxygen species|Apoptotic iEOS and rEOS number|Concentrations of iEOS and rEOS produced proteins in investigated subjects' body fluids.|iEOS and rEOS effect on airway smooth muscle cells or pulmonary fibroblasts proliferation|iEOS and rEOS effect on apoptotic ASM cells and pulmonary fibroblasts number|iEOS and rEOS effect on migration of ASM cells.|iEOS and rEOS effect on migration of pulmonary fibroblasts|iEOS and rEOS effect on ASM cells contractility|iEOS and rEOS effect on pulmonary fibroblasts contractility|iEOS and rEOS effect on fold changes of ASM cells and pulmonary fibroblasts proteins expression;|iEOS and rEOS effect on fold changes of ASM cells and pulmonary fibroblasts proteins gene expression;","Lithuanian University of Health Sciences","All","18 Years to 70 Years   (Adult, Older Adult)","Not Applicable","80","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Basic Science","LAB-1/2020","October 1, 2020","October 1, 2023","October 1, 2023","September 9, 2020",,"September 9, 2020","Lithuanian University of Health Sciences, Pulmonology Department, Kaunas, Lithuania",,"https://ClinicalTrials.gov/show/NCT04542902"
102,"NCT03895216","Identification and Characterization of Predictive Factors of Onset of Bone Metastases in Cancer Patients","PreMetOn","Recruiting","No Results Available","Bone Metastases",,"Changes in miRNAs content of circulating tumor exosomes|Change in protein content of circulating tumor exosomes|Relationship between plasma levels of circulating tumor exosomes and their content in miRNAs with overall survival and progression of the disease.|Cross-talk between isolated circulating tumor exosomes and commercial lines of bone tissue cells in the metastatic process.","Istituto Ortopedico Rizzoli","All","18 Years and older   (Adult, Older Adult)",,"25","Other","Observational","Observational Model: Cohort|Time Perspective: Prospective","CE AVEC 352/2018/Sper/IOR","December 3, 2018","May 31, 2021","June 30, 2021","March 29, 2019",,"February 10, 2021","Dipartimento Rizzoli Sicialia - Istituto Ortopedico Rizzoli, Bagheria, Palermo, Italy",,"https://ClinicalTrials.gov/show/NCT03895216"
103,"NCT04315753","Circulating and Imaging Biomarkers to Improve Lung Cancer Management and Early Detection","SMAC-2","Recruiting","No Results Available","Lung Cancer","Other: LDCT (Low Dose CT)","Obtaining biological samples, and correspondent clinical and imaging data to use, as fresh blood tissues or frozen stored tissues from lung cancer patients and controls obtained from the Division of Thoracic Surgery and LDCT lung-cancer screening program|Tumor antigens identified by RPPA in lung cancer circulating exosome|Investigate the potential role of CTCs as diagnostic and prognostic tool in a screening content|Development and validation of a panel of mutations on circulating DNA as diagnostic test for lung cancer.|Investigate a radiomic signature to discriminate malignant lung nodule Background","Istituto Clinico Humanitas|Ospedale San Raffaele|University of Paris 5 - Rene Descartes|European Institute of Oncology|Istituto Superiore di Sanità","All","55 Years and older   (Adult, Older Adult)",,"2000","Other","Observational","Observational Model: Case-Control|Time Perspective: Prospective","1874","January 1, 2018","January 1, 2023","January 1, 2023","March 20, 2020",,"March 20, 2020","Istituto Clinico Humanitas, Rozzano, Milano, Italy",,"https://ClinicalTrials.gov/show/NCT04315753"
104,"NCT04081194","Cell Free Circulating Nucleic Acids as New Tumor Diagnostics From Human Plasma Samples.",,"Unknown status","No Results Available","New Tumor Diagnostics From Human Plasma Samples",,"Isolation of Exosomes as a stable source of nucleic acid as an early Detection Method to diagnose Melanoma.","Assiut University","All","50 Years to 90 Years   (Adult, Older Adult)",,"15","Other","Observational","Observational Model: Case-Control|Time Perspective: Prospective","Sara Alameldin 20.06.2016","October 1, 2016","November 1, 2019","December 1, 2019","September 9, 2019",,"September 17, 2019","Assiut University Hospitals- Faculty of Medicine, Assiut, Egypt",,"https://ClinicalTrials.gov/show/NCT04081194"
105,"NCT03694483","Prostasomes as Diagnostic Tool for Prostate Cancer Detection",,"Recruiting","No Results Available","Prostate Cancer","Diagnostic Test: Genetic analysis for the detection of prostasomes","sensitivity of the prostasome purification methodology|specificity of the prostasome purification methodology|Quantification of the miRNA expression profiles of the purified protostomes both before and after treatment (in patients cohort only)|Time to disease progression(in patient cohort only)|Time to disease relapse (in patient cohort only)|Overall survival (in patient cohort only)","Hackensack Meridian Health|Uppsala University, Sweden (Department of Immunology, Genetics and Pathology)","Male","18 Years and older   (Adult, Older Adult)",,"600","Other","Observational","Observational Model: Cohort|Time Perspective: Prospective","Pro2018-0517","October 3, 2018","October 1, 2023","October 1, 2024","October 3, 2018",,"October 21, 2021","Hackensack University Medical Center, Hackensack, New Jersey, United States",,"https://ClinicalTrials.gov/show/NCT03694483"
106,"NCT03824275","18F-DCFPyL Positron Emission Tomography (PET)/Computed Tomography (CT) in Men With Prostate Cancer",,"Recruiting","No Results Available","Prostatic Neoplasms","Drug: 18F- DCFPyL PET/CT","To determine the positive predictive value of 18F-DCFPyL PET/CT on a per-patient basis|To determine the positive predictive value of 18F-DCFPyL PET/CT on a per-region basis, with regions being the prostate or prostate bed, pelvis, extra pelvis, and bones|To determine the sensitivity and specificity of 18F-DCFPyL PET/CT on a per patient and region basis","Columbia University","Male","18 Years and older   (Adult, Older Adult)","Phase 2|Phase 3","300","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Diagnostic","AAAS1862","February 12, 2019","December 2022","December 2023","January 31, 2019",,"January 14, 2021","Columbia University Medical Center, New York, New York, United States",,"https://ClinicalTrials.gov/show/NCT03824275"
107,"NCT04184076","Randomized Controlled Trial of Time-Restricted Feeding (TRF) in Acute Ischemic Stroke Patients",,"Not yet recruiting","No Results Available","Fasting","Behavioral: Time-restricted feeding (TRF) with dietary counseling","The events of stroke in-evolution, stroke recurrence and hypoglycemia in acute ischemic stroke patients with time restricted fasting (TRF) or normal eating (NE)|3 months functional outcome, defined as modified Rankin Scale (mRS) <=1 as good outcome|Diffusion tensor imaging on MRI at baseline and 3 months post stroke","National Taiwan University Hospital","All","20 Years to 80 Years   (Adult, Older Adult)","Not Applicable","40","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","201903100RINA","January 1, 2020","December 31, 2021","December 31, 2022","December 3, 2019",,"December 3, 2019","National Taiwan University Hospital, Taipei, Taiwan",,"https://ClinicalTrials.gov/show/NCT04184076"
108,"NCT03487861","Urinary Transglutaminase 2 as a Biomarker for Kidney Allograft Fibrosis",,"Unknown status","No Results Available","Kidney Allograft Fibrosis|Kidney Transplant Failure and Rejection","Diagnostic Test: observational(urinary biomarker for kidney allograft fibrosis)","change of level of urinary transglutaminase 2","Asan Medical Center","All","18 Years to 70 Years   (Adult, Older Adult)",,"1000","Other","Observational","Observational Model: Cohort|Time Perspective: Prospective","NRF-2016M3A9E8941330","August 29, 2017","December 31, 2020","December 31, 2020","April 4, 2018",,"April 4, 2018","Asan Medical Center, Seoul, Korea, Republic of",,"https://ClinicalTrials.gov/show/NCT03487861"
109,"NCT04623671","Intravenous Infusion of CAP-1002 in Patients With COVID-19","INSPIRE","Active, not recruiting","No Results Available","Covid19","Biological: CAP-1002|Biological: Placebo","Number of all-cause mortality cases|Efficacy of CAP-1002 on Cytokine|Efficacy of CAP-1002 on Laboratory Biomarker","Capricor Inc.","All","18 Years and older   (Adult, Older Adult)","Phase 2","63","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Treatment","CAP-1002-COVID-19-02","November 15, 2020","March 31, 2022","March 31, 2022","November 10, 2020",,"January 19, 2022","Cedars-Sinai Medical Center, Los Angeles, California, United States|University of California Davis, Sacramento, California, United States|Henry Ford Health System, Detroit, Michigan, United States|PharmaTex Research, LLC, Amarillo, Texas, United States",,"https://ClinicalTrials.gov/show/NCT04623671"
110,"NCT03406780","A Study of CAP-1002 in Ambulatory and Non-Ambulatory Patients With Duchenne Muscular Dystrophy","HOPE-2","Completed","No Results Available","Muscular Dystrophies|Muscular Dystrophy, Duchenne|Muscular Disorders, Atrophic|Muscular Diseases|Neuromuscular Diseases|Nervous System Diseases|Genetic Diseases, X-Linked|Genetic Diseases, Inborn","Biological: CAP-1002|Drug: Placebo","Change in the mid-level (elbow) dimension of the Performance of the Upper Limb (PUL)|Change in the mid-level (elbow) dimension of the PUL|Change in regional systolic left ventricular wall thickening as assessed by cardiac MRI","Capricor Inc.","Male","10 Years and older   (Child, Adult, Older Adult)","Phase 2","18","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","CAP-1002-DMD-02","March 4, 2018","March 10, 2020","March 10, 2020","January 23, 2018",,"June 5, 2020","University of California, Davis, Sacramento, California, United States|Children's Hospital Colorado, Aurora, Colorado, United States|Nemours Children's Hospital, Orlando, Florida, United States|Washington University, Saint Louis, Missouri, United States|Cincinnati Children's Hospital Medical Center, Cincinnati, Ohio, United States|University of Utah, Salt Lake City, Utah, United States|Children's Hospital Wisconsin, Milwaukee, Wisconsin, United States",,"https://ClinicalTrials.gov/show/NCT03406780"
111,"NCT05126758","A Study of CAP-1002 in Ambulatory and Non-Ambulatory Patients With Duchenne Muscular Dystrophy (HOPE-3)","HOPE-3","Not yet recruiting","No Results Available","Muscular Dystrophies|Muscular Dystrophy, Duchenne|Muscular Disorders, Atrophic|Muscular Diseases|Neuromuscular Diseases|Genetic Diseases, X-Linked|Genetic Diseases, Inborn|Nervous System Diseases","Biological: CAP-1002|Drug: Placebo","To evaluate full upper limb function at Month 12 following 4 IV administrations of CAP-1002|To evaluate cardiac muscle function and structure at Month 12 following 4 IV administrations of CAP-1002","Capricor Inc.","Male","10 Years and older   (Child, Adult, Older Adult)","Phase 3","68","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","CAP-1002-DMD-04","January 1, 2022","June 30, 2023","June 30, 2024","November 19, 2021",,"November 19, 2021","University of California, Davis, Sacramento, California, United States",,"https://ClinicalTrials.gov/show/NCT05126758"
112,"NCT04636788","Circulating Extracellular Exosomal Small RNA as Potential Biomarker for Human Pancreatic Cancer",,"Recruiting","No Results Available","Pancreas Adenocarcinoma","Procedure: Venous sampling","senstivity|specificity|survival time","Huazhong University of Science and Technology","All","18 Years and older   (Adult, Older Adult)","Not Applicable","102","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Diagnostic","E-sR2020","November 1, 2020","November 1, 2021","November 1, 2022","November 19, 2020",,"November 19, 2020","Tongji Hospital, Tongji Medical College, HUST, Wuhan, Hubei, China",,"https://ClinicalTrials.gov/show/NCT04636788"
113,"NCT04921774","Research on Patients With Heart Transplantation",,"Recruiting","No Results Available","Heart Transplant Rejection",,"Sensitivity of combining multimodality MR Imaging with circulating exosomal miRNA expression in evaluating acute rejection in patients with heart transplantation.|Specificity of combining multimodality MR Imaging with circulating exosomal miRNA expression in evaluating acute rejection in patients with heart transplantation.","Guangdong Provincial People's Hospital","All","Child, Adult, Older Adult",,"100","Other","Observational","Observational Model: Cohort|Time Perspective: Prospective","81771799","January 1, 2020","December 31, 2023","December 31, 2023","June 10, 2021",,"June 21, 2021","Guangdong Provincial People's Hospital, Guangzhou, Guangdong, China",,"https://ClinicalTrials.gov/show/NCT04921774"
114,"NCT04493242","Extracellular Vesicle Infusion Treatment for COVID-19 Associated ARDS","EXIT-COVID19","Completed","No Results Available","Covid19|ARDS|Pneumonia, Viral","Biological: DB-001|Other: Intravenous normal saline","7 Day Change in Partial Pressure of Arterial Oxygen to Fraction of Inspired Oxygen Ratio|Time to Recovery|Incidence of Serious Adverse Events (SAE)|Number of Patients with All-cause Mortality","Direct Biologics, LLC","All","18 Years to 85 Years   (Adult, Older Adult)","Phase 2","120","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Triple (Participant, Care Provider, Investigator)|Primary Purpose: Treatment","DB-EF-PHASEII-001","September 24, 2020","May 1, 2021","May 22, 2021","July 30, 2020",,"January 14, 2022","Helen Keller Hospital, Sheffield, Alabama, United States|St. Joseph Hospital Heritage, Fullerton, California, United States|Donald Guthrie Foundation/ Robert Packer Hospital, Sayre, Pennsylvania, United States|Covenant Health, Lubbock, Texas, United States|PRX Research, Mesquite, Texas, United States",,"https://ClinicalTrials.gov/show/NCT04493242"
115,"NCT03264976","Role of the Serum Exosomal miRNA in Diabetic Retinopathy (DR)",,"Not yet recruiting","No Results Available","Diabetic Retinopathy","Diagnostic Test: hematological examination, ophthalmic examination","exosomal miRNAs in serum samples","Shanghai General Hospital, Shanghai Jiao Tong University School of Medicine","All","19 Years and older   (Adult, Older Adult)",,"200","Other","Observational","Observational Model: Case-Control|Time Perspective: Prospective","2017-KE-194","July 1, 2018","July 1, 2023","July 1, 2023","August 29, 2017",,"August 29, 2017",,,"https://ClinicalTrials.gov/show/NCT03264976"
116,"NCT03711890","Ultra-High Resolution Optical Coherence Tomography in Detecting Micrometer Sized Early Stage Pancreatic Cancer in Participants With Pancreatic Cancer",,"Unknown status","No Results Available","Pancreatic Carcinoma|Pancreatic Intraductal Papillary Mucinous Neoplasm, Pancreatobiliary-Type","Procedure: Optical Coherence Tomography|Procedure: Therapeutic Conventional Surgery|Diagnostic Test: Laboratory Evaluation","Measure accuracy of using OCT to diagnose pancreatic cancer and compare with histology.","Ohio State University Comprehensive Cancer Center|National Cancer Institute (NCI)","All","18 Years and older   (Adult, Older Adult)","Not Applicable","75","Other|NIH","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Diagnostic","OSU-18060|NCI-2018-01534|P30CA016058","February 6, 2019","December 31, 2021","December 31, 2021","October 19, 2018",,"December 12, 2019","Ohio State University Comprehensive Cancer Center, Columbus, Ohio, United States",,"https://ClinicalTrials.gov/show/NCT03711890"
117,"NCT05004090","Emotional Regulation in Children With ND: the Role of Genomic Variation, Proteomic Patterns, and Early Experience",,"Recruiting","No Results Available","Neurodevelopmental Disabilities|Emotional Regulation|Epigenetics|Parental Factors","Diagnostic Test: DNA methylation analysis|Diagnostic Test: Proteomics analysis|Diagnostic Test: Still Face Paradigm","Infant DNA methylation status|Infant behavioral regulation|Infant proteomic patterns","IRCCS Eugenio Medea","All","3 Months to 24 Months   (Child)",,"248","Other","Observational","Observational Model: Case-Control|Time Perspective: Cross-Sectional","RC2021_820","April 7, 2021","August 31, 2023","December 31, 2023","August 13, 2021",,"August 13, 2021","IRCCS E. Medea, Bosisio Parini, Lecco, Italy",,"https://ClinicalTrials.gov/show/NCT05004090"
118,"NCT04948437","Urinary Exosomal Biomarkers of Thyroglobulin and Galectin-3 for Prognosis and Follow-up in Patients of Thyroid Cancer",,"Recruiting","No Results Available","Thyroid Cancer|Papillary Thyroid Cancer|Follicular Thyroid Cancer",,"Change of serum thyroglobulin level|Change of serum free T4 level|Change of serum TSH level|Change of anti-thyroglobulin level|Urinary exosomal thyroglobulin detection|Urinary exosomal galectin-3 detection|Urinary exosomal calprotectin A9 detection|Urinary exosomal transketolase detection|Urinary exosomal keratin 19 detection|Urinary exosomal angiopoietin-1 detection|Urinary exosomal tissue inhibitor of metalloproteinase detection|Urinary exosomal keratin 8 detection|Urinary exosomal calprotectin A8 detection|Urinary exosomal annexin II detection|Urinary exosomal afamin detection","National Taiwan University Hospital","All","20 Years to 80 Years   (Adult, Older Adult)",,"103","Other","Observational","Observational Model: Cohort|Time Perspective: Prospective","202012036RIND","August 19, 2021","October 31, 2024","October 31, 2026","July 2, 2021",,"September 2, 2021","Chih-Yuan Wang, M.D, Taipei, Taiwan",,"https://ClinicalTrials.gov/show/NCT04948437"
119,"NCT04421872","The Disorder of Circadian Clock Gene and Early Cognitive Dysfunction After General Anesthesia",,"Not yet recruiting","No Results Available","Postoperative Delirium|General Anesthesia|Exosomes|Clock Gene|Circadian Rhythm Disorders","Other: receiving general anesthesia","Neurocognitive testing|Core clock gene and kidney clock control gene detection|Blood samples and Apolipoprotein E genotyping","Shengjing Hospital","All","18 Years to 90 Years   (Adult, Older Adult)","Not Applicable","1000","Other","Interventional","Allocation: Non-Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Other","general anesthesia and POCD","July 1, 2020","July 31, 2022","December 31, 2023","June 9, 2020",,"June 9, 2020","Junchao Zhu, Shenyang, China",,"https://ClinicalTrials.gov/show/NCT04421872"
120,"NCT04852653","A Prospective Feasibility Study Evaluating Extracellular Vesicles Obtained by Liquid Biopsy for Neoadjuvant Treatment Response Assessment in Rectal Cancer","RECC-EV","Not yet recruiting","No Results Available","Rectal Cancer|Liquid Biopsy","Procedure: Supplementary blood samples collection during the normal follow up of the patients","Positivity of the liquid biopsy|Prediction of the response of rectal cancer to neoadjuvant treatment|Genetic profile of the primary tumor predictive of the response to nCRT","University Hospital, Bordeaux","All","18 Years and older   (Adult, Older Adult)",,"40","Other","Observational","Observational Model: Cohort|Time Perspective: Prospective","CHUBX 2020/21","May 2021","November 2023","November 2023","April 21, 2021",,"April 21, 2021","CHU Bordeaux, Bordeaux, France",,"https://ClinicalTrials.gov/show/NCT04852653"
121,"NCT04653740","Omic Technologies to Track Resistance to Palbociclib in Metastatic Breast Cancer","OMERIC","Recruiting","No Results Available","Advanced Breast Cancer","Procedure: specimen sample collection","Intrapatient variation in molecular profiles at progression compared to baseline|longitudinal changes in VOCs profile and exosomes according to response to treatment|Proportion of alterations / molecular signatures unique or shared between patients at progression|Correlation between tumor signatures, VOCs and exosomes","Centre Oscar Lambret|Laboratoire PRISM - Michel SALZET","Female","18 Years and older   (Adult, Older Adult)","Not Applicable","25","Other","Interventional","Allocation: Non-Randomized|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Other","OMERIC-1904","September 8, 2020","September 2023","September 2023","December 4, 2020",,"December 4, 2020","Centre Oscar Lambret, Lille, France",,"https://ClinicalTrials.gov/show/NCT04653740"
122,"NCT03488134","Predicting Prognosis and Recurrence of Thyroid Cancer Via New Biomarkers, Urinary Exosomal Thyroglobulin and Galectin-3",,"Active, not recruiting","No Results Available","Thyroid Cancer",,"Prognostic biological markers via this prospective study","National Taiwan University Hospital","All","20 Years to 80 Years   (Adult, Older Adult)",,"74","Other","Observational","Observational Model: Cohort|Time Perspective: Prospective","201711082RINA","August 3, 2018","January 31, 2022","July 31, 2023","April 4, 2018",,"November 16, 2021","National Taiwan University Hospital, Taipei, Taipei City, Taiwan",,"https://ClinicalTrials.gov/show/NCT03488134"
123,"NCT02226055","An Investigation Into the Cardiovascular Risk and Aetiology of CKDu in Sri Lanka",,"Completed","No Results Available","CKDu|Arterial Stiffness|Proteinuria|Serum Creatinine|Urinary Biomarkers|DNA Adducts","Device: Arterial Stiffness Assessment","Arterial stiffness|Biomarkers of renal disease and DNA adducts","University of Edinburgh|Rajarata University, Sri Lanka","All","18 Years to 85 Years   (Adult, Older Adult)",,"200","Other","Observational","Observational Model: Cohort|Time Perspective: Retrospective","UoECKDu1","September 2014","May 1, 2017","May 1, 2017","August 26, 2014",,"November 1, 2017","Teaching Hospital Anuradhapura, Anuradhapura, North Central Province, Sri Lanka",,"https://ClinicalTrials.gov/show/NCT02226055"
124,"NCT02797834","Isolation and Characterization of the Extracellular Vesicles Secreted by the Human Endometrium",,"Unknown status","No Results Available","Extracellular Vesicles","Procedure: Endometrial fluid collection","Morphological characterization of the extracellular vesicles|Size distribution profiles characterization of the extracellular vesicles|Characterization of extracellular vesicles populations by specific markers|Qualitative (names) and quantitative (expression levels) information about the different biomolecules that could be present in the samples: DNA, RNA, proteins, lipids and other small metabolites.","Igenomix","Female","18 Years to 35 Years   (Adult)",,"300","Industry","Observational","Observational Model: Case-Only|Time Perspective: Prospective","1603-IGX-017-FV","April 2016","March 2017","March 2019","June 14, 2016",,"June 21, 2016","IVI Valencia, Valencia, Spain",,"https://ClinicalTrials.gov/show/NCT02797834"
125,"NCT03275363","The University of Hong Kong Neurocognitive Disorder Cohort",,"Unknown status","No Results Available","Neurocognitive Disorder|Mild Cognitive Impairment|Alzheimer Dementia|Vascular Dementia|Age-related Cognitive Decline","Diagnostic Test: Neurocognitive battery|Diagnostic Test: MRI|Biological: Blood tests|Diagnostic Test: EEG with event-related potential (ERP)|Diagnostic Test: Amyloid PET CT","Cognitive decline|Functional decline|Neuropsychiatric decline|Quality of life decline|Change in cognitive impairment status","The University of Hong Kong|Dementias Platform UK","All","65 Years and older   (Older Adult)",,"500","Other","Observational","Observational Model: Cohort|Time Perspective: Prospective","HKUNCDC","September 1, 2014","January 1, 2022","January 4, 2022","September 7, 2017",,"September 7, 2017","Department of Medicine, Queen Mary Hospital, The University of Hong Kong, Hong Kong, Hong Kong",,"https://ClinicalTrials.gov/show/NCT03275363"
126,"NCT05163626","Combined Aerobic Exercise and Cognitive Training in Seniors at Increased Risk for Alzheimer's Disease",,"Not yet recruiting","No Results Available","Alzheimer Disease","Behavioral: Combined aerobic exercise and cognitive training program","Change in cognitive function over time as assessed by the Montreal Cognitive Assessment (MoCA)|Change in cognitive function over time as assessed by Mini Mental State Examination (MMSE)|Change in cognitive function over time as assessed by Clinical Dementia Rating (CDR)|Change in cognitive function over time as assessed by Verbal Fluency Test|Change in cognitive function over time as assessed by Digit Span Test-Forward and Backward|Change in cognitive function over time as assessed by Trail-Making Test Parts A and B (TMT-A and TMT-B)|Change in cognitive function over time as assessed by Boston Naming Test (BNT)|Change in cognitive function over time as assessed by the Rey-Osterrieth Complex Figure Test (ROCF)|Change in cognitive function over time as assessed by California Verbal Learning Test (CVLT)|Changes in concentrations of blood neuro-exosomal GAP43, neurogranin, SNAP25, and synaptotagmin1over time|The area under curve of the blood neuro-exosomal synaptic proteins (GAP43, neurogranin, SNAP25, and synaptotagmin1) for the accurate diagnosis of AD","Xuanwu Hospital, Beijing","All","50 Years to 80 Years   (Adult, Older Adult)","Not Applicable","200","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Outcomes Assessor)|Primary Purpose: Prevention","ICND20210920","July 2023","July 2033","July 2033","December 20, 2021",,"December 20, 2021","Xuanwu Hospital, Beijing, China",,"https://ClinicalTrials.gov/show/NCT05163626"
127,"NCT02862470","Anaplastic Thyroid Cancer and Follicular Thyroid Cancer-derived Exosomal Analysis Via Treatment of Lovastatin and Vildagliptin and Pilot Prognostic Study Via Urine Exosomal Biological Markers in Thyroid Cancer Patients",,"Completed","No Results Available","Thyroid Cancer",,"Prognostic biological markers via this prospective study.","National Taiwan University Hospital","All","20 Years and older   (Adult, Older Adult)",,"22","Other","Observational","Observational Model: Cohort|Time Perspective: Prospective","201512110RINB","August 5, 2016","October 2018","August 24, 2020","August 11, 2016",,"July 6, 2021",,,"https://ClinicalTrials.gov/show/NCT02862470"
